,PLAYER,GP,MIN,DIST.FEET,DIST.MILES,DIST.MILESOFF,DIST.MILESDEF,AVGSPEED,AVGSPEEDOFF,AVGSPEEDDEF,LESSTHAN5FT.FGM,LESSTHAN5FT.FGA,LESSTHAN5FT.FG%,5-9FT.FGM,5-9FT.FGA,5-9FT.FG%,10-14FT.FGM,10-14FT.FGA,10-14FT.FG%,15-19FT.FGM,15-19FT.FGA,15-19FT.FG%,20-24FT.FGM,20-24FT.FGA,20-24FT.FG%,25-29FT.FGM,25-29FT.FGA,25-29FT.FG%,UNNAMED:0,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,AGE,SCREENASSISTS,SCREENASSISTSPTS,DEFLECTIONS,OFFLOOSEBALLSRECOVERED,DEFLOOSEBALLSRECOVERED,LOOSEBALLSRECOVERED,%LOOSEBALLSRECOVEREDOFF,%LOOSEBALLSRECOVEREDDEF,CHARGESDRAWN,CONTESTED2PTSHOTS,CONTESTED3PTSHOTS,CONTESTEDSHOTS,TEAM,W,L,PASSESMADE,PASSESRECEIVED,SECONDARYAST,POTENTIALAST,ASTPTSCREATED.1,ASTADJ,ASTTOPASS%,ASTTOPASS%ADJ,TOTALMIN,Player,2020/21
0,Aaron Gordon,50,27.7,10476.6,1.98,1.1,0.89,4.06,4.4,3.71,1.3504614048377068,3.5,63.1,0.4,0.9,44.7,0.5006658847068661,1.1,45.5,0.3292258281004457,0.7,36.1,0.5006658847068661,1.4,34.8,0.7,2.2,33.0,136,12.4,4.6,10.0,46.3,0.939838020344789,3.5,33.5,1.9,3.0,65.1,1.0816215886726643,1.845066378733896,2.1291767636970027,1.9,0.6469709256709609,0.6469709256709609,1.8,26.1,3,1,1.2,25,0.5006658847068661,1.2,0.8327521493848248,0.4,0.2,0.5764916678553516,65.6,34.4,0.0,1.4467066010729381,0.989366712192221,3.8,DEN,29,21,3.7786772582831736,34.0,0.6,5.7,8.1,1.824316354710137,9.8,12.3,1385.0,Aaron Gordon,18136364
3,Abdel Nader,24,14.8,6038.0,1.14,0.62,0.53,4.41,4.75,4.1,1.4260346897694047,2.3,56.4,0.3,0.5,58.3,0.0,0.2,25.0,0.0,0.1,0.0,0.6795415285041667,0.8,44.4,0.4,1.0,40.0,302,6.7,2.4,4.8,49.1,1.0804299695849193,1.8,41.9,1.2,1.5,75.7,0.5479651707154474,1.8862503126489771,1.9912009082354765,0.8,0.6795415285041667,0.6795415285041667,1.4,12.5,0,0,1.2,27,0.0,0.1,1.0804299695849193,0.2,0.2,0.6795415285041667,44.4,55.6,0.0,1.7266201670570935,1.4260346897694047,3.2,PHX,16,8,3.1724072879597354,11.3,0.0,1.1,2.1,1.1597667118214403,8.4,9.7,355.20000000000005,Abdel Nader,1752950
4,Al Horford,28,27.9,10105.0,1.91,1.06,0.85,3.89,4.2,3.57,1.23884162997676,3.1,60.2,0.9,1.9,44.4,0.49783842823917956,1.0,50.0,0.49783842823917956,1.1,43.8,0.5733459807473248,1.7,34.0,1.5,4.0,36.9,101,14.2,5.8,12.9,45.0,1.275542996827188,5.4,36.8,0.6,0.8,81.8,0.8286926725561693,2.1228408572143915,2.26645636890554,1.0,0.7707054149058198,0.7707054149058198,1.7,31.7,1,0,-3.6,35,1.3451362886263831,5.0,0.9354606479818754,0.3,0.3,0.5733459807473248,50.0,50.0,0.0,2.292860543102051,1.23884162997676,8.8,OKC,11,17,3.925480433770475,39.7,0.1,5.2,8.6,1.7754989483562746,8.7,9.7,781.1999999999999,Al Horford,27500000
5,Al-Farouq Aminu,23,18.9,7510.7,1.42,0.79,0.64,4.34,4.76,3.91,0.9257694758286988,1.7,48.7,0.2,0.5,41.7,0.0,0.1,0.0,0.322773392263051,0.2,80.0,0.4519851237430572,0.7,46.7,0.1,1.1,12.0,395,4.4,1.7,4.3,38.4,0.4519851237430572,1.6,21.6,0.8,1.0,81.8,1.0663514264498883,2.1087691567743563,2.316769727986002,1.2,0.9257694758286988,0.5663954749208014,1.3,14.6,1,0,-2.3,30,0.8472978603872034,1.7,1.2992829841302609,0.3,0.3,0.7621400520468967,42.9,57.1,0.0,1.53018854077996,1.6094379124341003,4.0,CHI,5,18,3.835861644462582,13.8,0.2,3.0,3.5,1.444113932008717,5.7,7.1,434.7,Al-Farouq Aminu,9720900
6,Alec Burks,49,25.6,9750.9,1.85,0.98,0.87,4.09,4.23,3.95,0.8780695190539572,2.1,48.6,0.2,0.8,32.4,0.44628710262841953,1.1,37.7,0.44628710262841953,0.9,42.2,0.9348671174470905,2.6,42.4,1.1,2.7,41.0,130,12.7,4.3,10.2,42.0,1.3745064053678484,5.0,41.5,2.1,2.4,85.6,0.44628710262841953,1.9324267987180264,2.010727649131784,1.0,0.6118015411059929,0.3519764231571782,2.1,23.3,3,0,2.6,29,0.13157635778871926,0.1,1.0881409888008142,0.3,0.3,0.6118015411059929,50.0,50.0,0.0,1.443235737520029,1.5382104031457327,4.8,NYK,27,22,3.599450384131239,28.6,0.3,3.3,5.6,1.5382104031457327,8.6,10.3,1254.4,Alec Burks,6000000
8,Alex Caruso,58,21.0,8550.0,1.62,0.86,0.76,4.29,4.51,4.08,0.9332883082427261,1.6,58.7,0.2,0.5,37.0,0.294799540220645,0.4,36.0,0.1582240052148942,0.3,26.3,0.6190392084062235,1.4,36.6,0.4,1.0,43.1,315,6.4,2.3,5.3,43.6,0.9332883082427261,2.4,40.1,0.8,1.3,64.5,0.6190392084062235,1.6320377443513412,1.7869861904753974,1.3,1.0597724553518457,0.4149438520627081,1.9,16.8,0,0,2.1,27,0.4149438520627081,0.7,1.5626457509273415,0.2,0.4,0.7884573603642703,36.8,63.2,0.26,1.2729656758128873,1.3646328643387113,3.1,LAL,32,26,4.116478736389367,32.1,0.4,5.5,7.2,1.9459101490553132,7.8,9.9,1218.0,Alex Caruso,2750000
9,Alex Len,64,15.3,6114.8,1.16,0.61,0.55,4.31,4.71,3.94,1.8207470061013074,2.9,74.9,0.3,0.8,39.2,0.0,0.2,23.1,0.0,0.0,0.0,0.21130909366720696,0.3,33.3,0.0,0.1,28.6,307,6.6,2.7,4.3,61.5,0.21130909366720696,0.4,32.0,1.1,1.8,62.9,1.3411739258394209,2.026599060305456,2.3652836872096095,0.9,0.5340824859302579,1.209837923778334,2.0,15.7,2,0,-1.5,28,1.7414976344471669,4.7,1.1370785694959058,0.2,0.1,0.5340824859302579,61.1,38.9,0.0,2.7465164819300063,1.1370785694959058,7.2,WAS,30,34,3.642219372647874,11.8,0.1,1.4,2.2,1.209837923778334,4.9,6.1,979.2,Alex Len,3970648
10,Amir Coffey,44,9.0,3418.9,0.65,0.35,0.3,4.01,4.13,3.88,1.0986122886681098,0.8,58.6,0.0,0.3,12.5,0.3364722366212129,0.1,50.0,0.3364722366212129,0.2,33.3,0.9555114450274363,0.8,52.0,0.3,0.8,32.3,437,3.2,1.0,2.3,43.7,1.0986122886681098,1.3,41.1,0.6,0.9,71.1,0.5877866649021191,1.4350845252893227,1.6094379124341003,0.3,0.5877866649021191,0.0,0.7,5.5,0,0,-0.6,24,0.3364722366212129,0.2,0.9555114450274363,0.1,0.1,0.5877866649021191,50.0,50.0,0.0,1.2237754316221157,1.2237754316221157,1.3,LAC,32,12,3.407841924380824,8.0,0.0,1.2,1.4,1.2237754316221157,6.9,8.7,396.0,Amir Coffey,578842
11,Andre Drummond,46,27.0,9821.8,1.86,0.96,0.9,3.89,3.98,3.79,2.03688192726104,9.3,53.3,1.1,2.5,43.6,0.125163142954006,0.3,20.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,90,14.9,6.1,12.4,49.3,0.0,0.2,0.0,2.7,4.5,60.0,1.7578579175523736,2.501435951739211,2.833213344056216,2.7,1.0531499145913523,0.9028677115420144,3.2,37.0,28,0,-2.3,27,1.5546296759391054,6.2,1.5546296759391054,0.6,0.4,0.9028677115420144,59.2,40.8,0.09,2.295896104843249,1.3694872428035094,8.8,LAL,19,27,3.8586222287010306,28.1,0.3,3.4,4.9,1.466337068793427,5.9,7.1,1242.0,Andre Drummond,28751774
12,Andre Iguodala,63,21.3,8312.4,1.57,0.83,0.74,4.13,4.41,3.85,0.5164436160702139,0.7,62.8,0.0,0.1,50.0,0.0,0.1,25.0,0.0,0.1,25.0,0.7001647532185918,1.8,34.8,0.4,1.1,33.8,397,4.4,1.5,3.9,38.3,0.9895935510053144,2.9,33.0,0.4,0.6,65.8,0.7001647532185918,1.7751910428808222,1.9337642507532051,1.1,0.9247059287994395,0.7001647532185918,1.4,15.3,0,0,-1.3,37,0.41014895742059077,0.7,1.309474155136449,0.2,0.4,0.6125174461598362,32.4,67.6,0.06,1.2627730620904685,1.5149724461813412,3.6,MIA,37,26,3.9223916004909674,21.8,0.1,4.7,6.3,1.7461333084012793,7.7,9.6,1341.9,Andre Iguodala,15000000
13,Andrew Wiggins,71,33.3,12883.9,2.44,1.28,1.16,4.17,4.56,3.81,1.4453278927040838,4.6,66.0,0.7,1.6,46.0,0.49995595152908684,1.4,40.0,0.49995595152908684,1.5,39.8,0.6795415285041667,2.4,37.1,1.3,3.3,38.8,56,18.6,7.1,14.9,47.7,1.1512560221535317,5.2,38.0,2.4,3.4,71.4,0.831733343846092,1.6094379124341005,1.8401205409214763,1.8,0.6795415285041667,0.7328875092094594,2.2,32.0,3,0,0.0,26,0.3593740009078974,1.1,0.9216815805090315,0.6,0.4,0.7328875092094594,56.5,43.5,0.0,1.8228040909100152,1.7120920664941839,8.9,GSW,38,33,3.459806194616052,36.4,0.6,4.8,6.2,1.4453278927040838,8.3,10.4,2364.2999999999997,Andrew Wiggins,29542010
15,Anthony Davis,36,32.3,11145.1,2.11,1.08,1.03,3.67,3.75,3.61,1.6554230256759237,5.2,71.8,1.4,2.4,57.0,0.9827623678607713,3.4,44.4,0.6946939712782441,2.7,34.0,0.3686769344462408,1.3,32.6,0.4,1.9,20.3,31,21.8,8.4,17.0,49.1,0.5767177175746939,2.8,26.0,4.4,5.9,73.8,1.0628942060660305,2.0681551794151485,2.282887723315983,2.1,0.8956456445449975,1.0236307112489638,1.7,42.6,12,0,3.2,28,0.9827623678607713,3.3,1.331409812464516,0.4,0.5,0.6946939712782441,40.6,59.4,0.06,2.0539649531299538,1.6764887549240222,10.0,LAL,23,13,3.777057590835104,41.9,0.5,5.5,7.9,1.6554230256759237,8.0,10.0,1162.8,Anthony Davis,32742000
17,Anthony Lamb,24,17.3,7096.7,1.34,0.73,0.61,4.39,4.79,3.99,1.0552984315988498,1.9,48.8,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056101793795017,1.0,37.5,0.6,2.0,30.4,340,5.5,1.9,4.9,39.0,1.1252298296680656,3.0,32.4,0.8,0.9,85.7,1.190588839628552,1.5572315149546494,1.9508524984897482,0.8,0.4850630748359668,0.34796661604694806,1.4,11.1,0,0,-3.7,23,0.7131764624355177,1.1,0.7131764624355177,0.3,0.2,0.7131764624355177,58.3,41.7,0.08,1.7554631848174416,1.5123921232846294,4.0,HOU,3,21,3.712443557627002,15.6,0.4,3.0,2.8,1.416189825916517,5.0,8.0,415.20000000000005,Anthony Lamb,215330
18,Armoni Brooks,20,26.0,10223.9,1.94,1.06,0.88,4.2,4.64,3.76,0.7455936559324878,1.4,55.6,0.1,0.2,66.7,0.1296778233085326,0.3,20.0,0.0,0.0,0.0,0.8092193518126993,2.0,45.0,2.0,5.5,35.8,160,11.2,3.9,9.6,40.6,1.6397432619294294,7.9,38.2,0.4,0.6,58.3,0.5260930958967791,1.6125101114710705,1.741814792711798,1.1,0.6047362232158923,0.3474013071534031,1.7,18.9,0,0,-6.8,23,0.1296778233085326,0.3,1.0296194171811581,0.1,0.2,0.3474013071534031,33.3,66.7,0.0,1.2505627475857655,1.0778861581509926,3.1,HOU,3,17,3.5805230021257928,30.0,0.6,3.6,4.1,1.43141479640036,6.0,8.9,520.0,Armoni Brooks,135362
19,Aron Baynes,53,18.5,7014.0,1.33,0.69,0.64,4.05,4.23,3.87,1.414277532783361,2.8,58.5,0.2,0.5,36.0,0.177806876439428,0.3,43.8,0.177806876439428,0.1,42.9,0.328720259816895,0.7,21.6,0.4,1.4,29.2,323,6.1,2.5,5.7,44.1,0.6795415285041667,1.9,26.2,0.5,0.8,70.7,1.414277532783361,2.055508775468208,2.408648064574632,0.9,0.45981678393874253,0.5757019256870471,2.2,15.0,2,0,-1.5,34,1.89360028448771,7.3,0.6795415285041667,0.2,0.3,0.6795415285041667,34.6,65.4,0.23,2.2779600456886566,1.3148854459353336,6.0,TOR,20,33,3.7109318011441315,15.8,0.0,1.5,2.3,1.0120921914721979,4.3,4.6,980.5,Aron Baynes,7000000
20,Austin Rivers,36,23.5,8936.6,1.69,0.91,0.79,4.04,4.2,3.87,0.9877203483970542,1.8,60.0,0.1,0.5,17.6,0.2672622334430382,0.3,50.0,0.0,0.1,50.0,0.5686930060865394,1.4,33.3,1.0,2.6,39.4,246,7.9,2.9,6.8,42.4,1.193277515209188,4.1,36.9,0.6,0.9,71.0,0.2672622334430382,1.4391290201858289,1.5092648641977888,1.0,0.799995949920764,0.14253330673554193,1.8,15.7,0,0,0.3,28,0.14253330673554193,0.1,1.0957713776665061,0.2,0.3,0.5686930060865394,35.3,64.7,0.0,1.0957713776665061,1.238682539971254,3.0,DEN,20,16,3.6314081001994576,26.2,0.3,4.3,6.1,1.6942482874346836,9.4,11.9,846.0,Austin Rivers,3929049
21,Avery Bradley,27,22.3,8971.9,1.7,0.87,0.83,4.27,4.44,4.11,0.8972770309618624,1.3,71.4,0.0,0.3,11.1,0.0,0.2,20.0,0.149656290239419,0.5,15.4,0.8291978187435858,2.1,36.8,0.5,1.9,27.5,314,6.4,2.4,6.3,37.4,1.077463464175133,3.7,32.7,0.4,0.6,80.0,0.3949466039169442,1.362470205392384,1.4793598710703917,1.0,0.8291978187435858,0.149656290239419,2.0,13.1,0,0,-4.9,30,0.3949466039169442,0.6,1.1817547060734006,0.3,0.2,0.5917647904865643,53.8,46.2,0.07,0.8972770309618624,1.3202599533907367,2.7,HOU,6,21,3.5617337792296024,23.1,0.3,3.6,4.7,1.5503255994168321,8.0,10.8,602.1,Avery Bradley,5635000
23,Ben McLemore,53,17.1,7054.6,1.34,0.7,0.63,4.47,4.68,4.25,0.7191226669632058,0.8,58.5,0.1,0.2,40.0,0.0,0.1,14.3,0.19105523676270922,0.4,29.4,1.1986957472250923,2.3,47.0,0.8,3.2,26.8,258,7.7,2.5,6.9,37.0,1.5664205273504095,5.3,34.6,0.7,1.0,73.6,0.4895482253187058,1.4744016286301573,1.6094379124341003,0.8,0.6109090823229731,0.3513978868378886,1.7,12.0,0,0,-1.9,28,0.19105523676270922,0.1,0.9873866535578852,0.1,0.2,0.6109090823229731,42.1,57.9,0.02,1.3182408978748748,1.1986957472250923,2.3,LAL,20,33,3.4305858406616556,15.6,0.1,1.3,1.8,0.9873866535578852,5.2,5.8,906.3000000000001,Ben McLemore,2893630
24,Ben Simmons,58,32.4,12471.0,2.36,1.27,1.09,4.12,4.47,3.77,1.7730673362159026,7.0,63.3,0.9,2.2,40.0,0.20067069546215124,0.6,29.7,0.10536051565782635,0.1,80.0,0.0,0.1,20.0,0.0,0.1,50.0,99,14.3,5.6,10.1,55.7,0.10536051565782635,0.2,30.0,3.0,4.9,61.3,1.0216512475319812,1.9771626925594177,2.1972245773362196,3.0,1.0216512475319812,0.5108256237659906,2.9,36.9,13,4,5.7,24,1.0216512475319812,3.9,1.586965056582042,0.6,0.5,0.7985076962177716,54.0,46.0,0.05,1.3581234841531944,1.2039728043259361,4.7,PHI,42,16,4.279747785553464,65.8,0.6,12.7,18.6,2.302585092994046,10.8,12.7,1879.1999999999998,Ben Simmons,30559200
25,Bismack Biyombo,66,20.4,7829.4,1.48,0.78,0.7,4.11,4.38,3.84,1.5105920777974677,3.2,62.8,0.1,0.4,37.5,0.0,0.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371,5.0,2.2,3.7,58.7,0.0,0.0,0.0,0.7,1.6,44.8,1.5488132906176655,1.8941744746561247,2.3372706509819356,1.1,0.4248831939652659,1.07880966137193,2.1,16.2,3,0,-4.2,28,1.83961549040569,6.8,0.8043728156701697,0.2,0.1,0.4248831939652659,61.1,38.9,0.0,2.403228618773733,1.6211339521972916,8.0,CHA,28,38,3.591655679849172,15.2,0.2,1.8,3.0,1.2939210409888755,6.2,7.4,1346.3999999999999,Bismack Biyombo,3500000
26,Blake Griffin,46,25.8,8733.4,1.65,0.91,0.74,3.69,3.94,3.42,1.2950456896547455,3.2,60.0,0.3,0.8,36.1,0.0,0.2,18.2,0.0,0.2,22.2,0.44349250369740373,1.7,25.6,1.1,2.7,38.9,165,11.0,3.8,8.9,42.3,1.1291490125281913,4.5,34.1,1.9,2.5,74.4,0.7496593908232877,1.9052265724188697,2.058882814658799,1.3,0.6814511407967541,0.34967374847974875,2.4,23.1,2,0,1.3,32,1.3325500851132,4.8,0.9837320126696876,0.3,0.4,0.608247736773459,41.4,58.6,0.48,1.7721893730339577,1.590658017782504,6.3,BKN,24,22,3.894663901922494,31.6,0.2,5.2,8.0,1.7481882209344146,8.8,9.8,1186.8,Blake Griffin,33900241
27,Bobby Portis,66,20.8,8222.2,1.56,0.82,0.73,4.21,4.55,3.89,1.4559280528786913,3.0,63.8,0.5,1.1,42.7,0.7936884097818228,1.2,53.7,0.5260930958967791,1.0,37.9,0.7121953755306397,1.3,47.7,0.7,1.3,48.9,151,11.4,4.7,9.1,52.3,1.066036118233497,2.4,47.1,0.8,1.1,74.0,1.4559280528786913,2.302585092994046,2.5868961051862422,0.8,0.8690378470236095,0.5260930958967791,1.7,24.2,12,0,2.1,26,1.279864898273159,3.6,1.32687094064909,0.3,0.3,0.7121953755306397,54.8,45.2,0.03,2.230841188135204,1.6055843431181103,7.1,MIL,44,22,3.738127388948263,16.1,0.2,2.0,2.9,1.1786549963416462,4.5,5.6,1372.8,Bobby Portis,3623000
28,Bogdan Bogdanovic,44,29.7,11851.8,2.24,1.25,0.99,4.27,4.66,3.86,0.8472978603872037,1.8,59.3,0.4,0.9,43.9,0.5465437063680698,1.3,44.8,0.4737843520856415,1.0,57.1,1.0782034170369026,3.3,47.6,1.8,4.3,41.8,73,16.4,6.1,12.8,47.3,1.6094379124341003,7.6,43.8,0.9,1.0,90.9,0.4737843520856415,1.5848968035179827,1.6796421711073488,1.2,0.8472978603872037,0.31015492830383945,2.3,28.7,0,0,2.5,28,0.3953127366441464,0.9,1.265666373331276,0.2,0.2,0.3953127366441464,44.4,55.6,0.0,1.6567840330312986,1.6094379124341003,6.8,ATL,30,14,3.652624037090926,35.5,0.5,6.5,8.9,1.826502417671928,10.8,13.9,1306.8,Bogdan Bogdanovic,18000000
29,Bojan Bogdanovic,72,30.8,11941.4,2.26,1.23,1.03,4.17,4.52,3.82,1.1696233243112983,3.5,55.0,0.8,1.8,43.7,0.3835823968586568,1.0,43.5,0.11054187439982383,0.3,22.2,0.9240527372096443,3.6,36.3,1.2,2.8,42.3,67,17.0,5.6,12.8,43.9,1.3666215955211858,6.4,39.0,3.2,3.7,87.9,0.5313919013474677,1.580450375560848,1.715317773728113,1.8,0.5313919013474677,0.11054187439982383,1.6,24.8,0,0,5.8,32,0.3835823968586568,1.0,0.6601408840917753,0.3,0.2,0.46021562287957263,54.5,45.5,0.04,1.3959874903255505,1.3666215955211858,5.2,UTA,52,20,3.3731007134447046,30.5,0.3,3.3,5.0,1.3051688163075221,7.8,9.5,2217.6,Bojan Bogdanovic,17850000
30,Brad Wanamaker,61,17.3,6700.8,1.27,0.69,0.58,4.17,4.61,3.75,1.190588839628552,2.2,51.5,0.2,0.5,37.9,0.18904265746703197,0.3,29.4,0.18904265746703197,0.4,31.8,0.34796661604694806,0.4,40.7,0.2,1.1,18.8,343,5.5,1.9,4.9,38.5,0.4850630748359668,1.4,18.8,1.5,1.7,89.1,0.4850630748359668,1.364379678414496,1.5123921232846294,1.2,0.8987975744266379,0.34796661604694806,1.5,13.3,0,0,-2.1,31,0.34796661604694806,0.4,1.416189825916517,0.2,0.2,0.6056101793795017,41.7,58.3,0.03,1.0552984315988498,1.5123921232846294,2.6,CHA,29,32,4.106315018781322,30.2,0.3,5.0,7.4,2.0887907647591826,9.9,11.7,1055.3,Brad Wanamaker,2250000
31,Bradley Beal,60,35.8,13816.7,2.62,1.39,1.23,4.18,4.59,3.8,1.7273450868778073,7.2,63.1,1.5,3.2,46.6,0.7448593816072558,2.6,42.6,0.9196370819014993,3.0,51.1,0.6959365826475239,2.6,38.0,1.5,4.4,34.5,2,31.3,11.2,23.0,48.5,1.1669842349565955,6.2,34.9,6.8,7.7,88.9,0.7914999590603669,1.5084131112177368,1.7450620857317538,3.1,0.7914999590603669,0.3380671332910289,2.3,45.0,4,0,-0.1,28,0.26365264772494557,0.7,1.1023297650682422,0.5,0.4,0.6444966714427618,55.4,44.6,0.12,1.2567454508596856,1.3391090537300352,5.3,WAS,32,28,3.6638480970052805,53.5,0.6,8.5,11.4,1.8765181556313135,11.7,14.6,2148.0,Bradley Beal,28751774
33,Brandon Goodwin,47,13.2,5252.1,0.99,0.54,0.45,4.28,4.52,4.03,0.9694005571881036,1.4,44.4,0.2,0.6,43.5,0.4353180712578455,0.5,50.0,0.24116205681688804,0.2,40.0,0.5978370007556205,0.6,39.3,0.4,1.5,28.2,378,4.9,1.8,4.7,37.7,1.067840630001356,2.2,31.1,0.6,0.9,65.1,0.4353180712578455,1.5141277326297755,1.6274564179367788,0.8,0.7375989431307791,0.0,0.9,10.0,0,0,-1.3,25,0.24116205681688804,0.3,0.8602012652231116,0.1,0.1,0.4353180712578455,54.5,45.5,0.0,1.2396908869280154,1.3862943611198906,2.0,ATL,25,22,4.141690682819299,25.4,0.2,3.9,5.3,2.0209453349982276,8.9,10.8,620.4,Brandon Goodwin,1701593
34,Brandon Ingram,61,34.3,13369.0,2.53,1.41,1.12,4.16,4.65,3.68,1.1644255072376815,3.3,63.5,0.5,1.4,38.8,0.9455947534380202,3.2,48.0,1.0239808933147903,3.4,49.0,0.767567473782262,2.9,39.8,1.4,3.8,37.9,24,23.8,8.4,18.0,46.6,1.2278829164317775,6.1,38.1,4.6,5.2,87.8,0.4884190259891592,1.7071306214925177,1.8152899666382492,2.5,0.5508309583796898,0.4884190259891592,2.0,38.2,4,0,0.7,23,0.2737368923367384,0.6,0.8605376069494729,0.4,0.3,0.5508309583796898,55.6,44.4,0.05,1.4959459484917437,1.4227921509239125,6.3,NOP,29,32,3.7055760221021683,49.1,0.9,8.9,12.3,2.015874365931897,12.8,16.4,2092.2999999999997,Brandon Ingram,27285000
35,Brodric Thomas,32,12.5,4991.0,0.95,0.51,0.44,4.23,4.37,4.11,1.0035687399812157,0.9,64.3,0.0,0.2,20.0,0.0,0.1,0.0,0.2530906276821619,0.3,37.5,0.6227247162633994,1.0,29.6,0.3,1.1,22.2,418,3.9,1.2,3.4,36.1,0.8919980393051105,1.8,27.1,1.0,1.4,67.4,0.6227247162633994,1.6158175193981394,1.7742741548870355,0.7,0.8919980393051105,0.6227247162633994,1.3,9.0,0,0,-1.5,24,0.2530906276821619,0.3,1.2787091504399533,0.2,0.3,0.766397642299538,38.5,61.5,0.0,1.9927937349541638,1.4942515026249827,3.3,CLE,6,26,3.626365548724694,12.5,0.2,2.1,2.4,1.4942515026249827,7.4,9.6,400.0,Brodric Thomas,412202
36,Brook Lopez,70,27.2,10045.7,1.9,1.0,0.91,3.96,4.33,3.62,1.3972633924904645,3.1,73.3,0.6,1.2,46.5,0.234839591077401,0.5,48.6,0.12429771667757712,0.2,43.8,0.5845133395571499,1.4,42.1,0.8,2.6,31.4,137,12.3,4.6,9.1,50.3,1.0483504538872213,4.0,33.8,1.7,2.0,84.5,1.0936982738656806,1.7285272840045394,2.0304675370833762,0.9,0.5845133395571499,1.0936982738656806,2.1,24.5,3,0,4.5,33,1.3295683797191131,4.9,0.8984861072406485,0.4,0.2,0.5845133395571499,67.5,32.5,0.0,2.930409130956002,1.751754134614356,17.0,MIL,46,24,3.1570004211501135,17.4,0.1,1.2,1.8,0.7221347174331975,4.2,4.9,1904.0,Brook Lopez,12697675
38,Bryn Forbes,70,19.4,7885.3,1.49,0.8,0.69,4.34,4.82,3.88,0.31563814971837095,0.5,48.6,0.2,0.4,38.7,0.5551877364196907,0.6,63.4,0.5551877364196907,0.8,46.6,0.9100859549872722,1.8,46.1,1.5,3.4,46.0,185,10.0,3.6,7.6,47.3,1.6257981955393075,4.9,45.2,0.7,0.9,77.0,0.31563814971837095,1.2803609436990444,1.3785323557844016,0.6,0.4425688583115415,0.0,1.1,13.3,1,0,1.4,27,0.4425688583115415,0.7,0.7482990006350254,0.1,0.2,0.4425688583115415,42.1,57.9,0.0,0.7482990006350254,1.2803609436990444,2.0,MIL,45,25,3.046484184306462,15.9,0.1,1.5,1.9,0.982117083196155,6.0,8.5,1358.0,Bryn Forbes,2337145
39,Buddy Hield,71,34.3,13552.5,2.57,1.37,1.2,4.27,4.58,3.97,0.6095754153752733,1.5,55.0,0.2,0.5,30.6,0.35053367591664986,0.8,42.4,0.19054807306475838,0.6,36.4,0.9455947534380202,3.5,42.8,2.5,6.7,37.0,70,16.6,5.7,14.0,40.6,1.6483221706972007,10.2,39.1,1.2,1.5,84.6,0.35053367591664986,1.7071306214925177,1.7805206507107556,1.8,0.6650595987496839,0.35053367591664986,2.5,29.7,2,0,-0.8,28,0.42185101689898297,1.0,1.0239808933147903,0.2,0.4,0.4884190259891592,37.2,62.8,0.01,1.541901705443613,1.370869890794259,6.3,SAC,31,40,3.682077950583881,41.1,0.4,5.6,8.8,1.7259892212484267,9.8,11.8,2435.2999999999997,Buddy Hield,24931817
40,CJ McCollum,47,34.0,13541.5,2.56,1.44,1.13,4.26,4.72,3.8,1.0296194171811581,3.0,55.3,0.9,1.9,45.5,0.7722845011186693,2.1,50.0,0.7221347174331975,2.2,48.0,0.9910707470639233,3.8,42.2,2.4,5.7,41.6,28,23.1,8.6,18.8,45.8,1.5710638995524853,8.9,40.2,2.3,2.8,81.2,0.49182267664037527,1.5027693521162588,1.6349909868587178,1.4,0.6693365318662268,0.35313928910642467,1.9,37.7,2,0,4.4,29,0.1006435257796875,0.3,0.8656164409108883,0.5,0.5,0.6693365318662268,51.2,48.8,0.02,1.4294665329850995,1.5027693521162588,6.3,POR,28,19,3.8123976462619784,52.9,0.9,8.6,12.7,2.0093976979469095,11.4,14.5,1598.0,CJ McCollum,29354152
41,Caleb Martin,53,15.4,6648.1,1.26,0.66,0.6,4.57,4.99,4.18,1.132658130077827,1.6,54.0,0.1,0.2,40.0,0.0,0.0,0.0,0.21007146974685706,0.3,50.0,0.6601408840917753,1.3,29.0,0.4,1.4,26.0,374,5.0,1.8,4.8,37.5,0.876550403224641,2.4,24.8,0.8,1.2,64.1,0.876550403224641,1.7764919970972664,1.9894742062860065,0.6,0.9694005571881035,0.3835823968586568,1.2,12.2,1,0,-1.9,25,0.21007146974685706,0.3,1.2729656758128876,0.3,0.3,0.876550403224641,50.0,50.0,0.23,1.2729656758128876,1.7361277732419063,3.1,CHA,23,30,3.5523751867618074,14.4,0.2,2.3,3.3,1.6042295673269622,8.7,11.4,816.2,Caleb Martin,1517981
